name,gender,race,call,city,education,jobs,experience,honors,volunteer,military,holes,workinschool,email,computer,special,minimum,equal,expreq,comreq,educreq,compreq,orgreq
Lakisha,f,b,0,b,4,4,8,0,0,0,0,1,0,0,0,,0,0,0,0,1,0
Sarah,f,w,0,b,4,6,8,0,1,0,0,0,1,0,0,,0,0,0,0,1,0
Emily,f,w,0,b,4,2,6,0,1,0,0,1,1,1,1,,0,0,0,0,0,0
Jamal,m,b,0,b,2,3,8,1,0,0,1,0,0,0,0,,0,0,0,0,0,0
Jermaine,m,b,0,b,4,4,10,1,0,1,1,0,1,1,0,,0,0,0,0,0,0
Sarah,f,w,0,b,1,3,10,0,0,0,1,0,0,0,0,,0,0,0,0,0,0
Greg,m,w,0,b,4,3,7,0,0,0,1,0,0,0,0,,1,0,0,0,0,0
Jamal,m,b,0,b,4,2,6,0,0,0,0,1,0,0,0,,1,0,0,0,0,0
Lakisha,f,b,0,b,4,4,7,1,1,0,0,1,1,1,0,,1,0,0,0,0,0
Todd,m,w,0,b,4,4,4,0,1,1,0,1,1,1,0,,1,0,0,0,0,0
Carrie,f,w,0,c,4,3,4,0,0,0,1,0,0,1,0,,1,0,0,0,1,0
Lakisha,f,b,0,c,4,4,12,0,1,0,1,0,1,1,0,,1,0,0,0,1,0
Latonya,f,b,0,c,2,1,1,0,0,0,1,0,0,1,0,,1,0,0,0,1,0
Meredith,f,w,1,c,4,3,5,1,0,0,1,1,1,1,0,,1,0,0,0,1,0
Anne,f,w,0,c,2,2,6,0,0,0,0,0,0,1,0,,1,0,0,0,0,1
Carrie,f,w,0,c,3,4,7,0,1,0,1,0,1,1,1,,1,0,0,0,0,1
Jermaine,m,b,0,c,0,2,5,0,0,0,1,0,0,1,1,some,0,1,0,0,0,0
Keisha,f,b,0,c,2,3,6,0,1,0,1,1,1,1,0,,1,0,0,0,0,1
Latoya,f,b,0,c,3,3,10,0,0,0,0,1,1,1,0,,1,0,0,0,0,1
Meredith,f,w,0,c,4,3,5,0,0,0,0,1,0,0,0,some,0,1,0,0,0,0
Aisha,f,b,0,c,4,4,4,0,0,0,1,0,0,1,1,,1,0,0,0,1,0
Carrie,f,w,0,c,4,2,4,0,0,0,0,1,0,1,0,,1,0,0,0,1,0
Anne,f,w,0,c,4,4,6,0,1,0,1,0,1,1,0,2,0,1,1,0,1,0
Emily,f,w,0,c,4,4,6,0,0,0,0,1,0,1,0,2,0,1,1,0,1,0
Latoya,f,b,0,c,4,4,4,0,0,0,1,0,0,1,0,2,0,1,1,0,1,0
Tamika,f,b,0,c,3,2,19,0,1,0,1,0,1,1,0,2,0,1,1,0,1,0
Anne,f,w,0,c,3,3,7,0,1,0,1,0,1,1,0,,0,0,0,0,0,0
Kareem,m,b,0,c,4,3,3,0,0,0,0,0,0,1,1,,0,0,0,0,0,0
Meredith,f,w,0,c,4,2,5,0,0,0,1,0,0,1,1,,0,0,0,0,0,0
Rasheed,m,b,0,c,4,3,5,0,1,0,0,1,1,0,1,,0,0,0,0,0,0
Aisha,f,b,0,c,4,2,12,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0
Aisha,f,b,0,c,4,3,5,0,1,0,0,1,1,0,1,,0,0,0,0,0,0
Emily,f,w,0,c,3,4,4,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0
Latonya,f,b,0,c,3,2,12,0,1,0,1,0,1,1,0,1,1,1,1,0,0,0
Laurie,f,w,0,c,0,2,5,0,1,0,1,0,1,1,1,,0,0,0,0,0,0
Meredith,f,w,0,c,3,3,9,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0
Aisha,f,b,0,c,4,4,6,0,0,0,1,1,1,1,0,,0,0,1,0,0,1
Keisha,f,b,0,c,3,4,6,0,0,0,0,1,0,1,0,,0,0,1,0,0,1
Laurie,f,w,0,c,2,3,4,0,1,0,1,1,0,1,0,,0,0,1,0,0,1
Meredith,f,w,0,c,4,4,6,0,1,0,1,0,1,1,0,,0,0,1,0,0,1
Aisha,f,b,0,c,4,4,5,0,0,0,1,1,0,1,0,,1,0,1,0,1,0
Emily,f,w,0,c,3,4,6,0,1,0,1,0,1,1,1,,1,0,1,0,1,0
Kristen,f,w,0,c,4,3,5,0,0,0,1,0,0,1,0,,1,0,1,0,1,0
Tanisha,f,b,0,c,3,3,5,0,0,0,0,1,1,1,0,,1,0,1,0,1,0
Allison,f,w,0,c,3,3,7,0,1,0,1,0,1,1,0,,1,0,0,0,0,0
Ebony,f,b,0,c,4,1,4,0,0,0,1,0,0,1,1,,1,0,0,0,0,0
Greg,m,w,0,c,4,3,6,0,0,0,0,0,0,0,1,,1,0,0,0,0,0
Lakisha,f,b,0,c,4,3,7,0,1,0,0,0,1,0,0,,1,0,0,0,0,0
Carrie,f,w,0,c,4,4,14,0,0,0,1,0,0,1,0,,1,0,0,0,1,1
Ebony,f,b,1,c,4,4,11,0,1,0,0,1,1,1,1,,1,0,0,0,1,1
Latoya,f,b,0,c,4,2,15,0,0,0,0,1,0,1,0,,1,0,0,0,1,1
Sarah,f,w,0,c,4,5,14,0,1,0,1,1,1,1,0,,1,0,0,0,1,1
Kristen,f,w,0,c,4,3,6,0,1,0,0,1,1,1,0,,0,0,1,0,1,1
Laurie,f,w,0,c,3,4,9,0,0,0,0,1,0,1,0,,0,0,1,0,1,1
Tamika,f,b,0,c,2,3,5,0,1,0,1,1,0,1,0,,0,0,1,0,1,1
Tanisha,f,b,0,c,4,3,7,1,0,0,1,1,1,1,0,,0,0,1,0,1,1
Aisha,f,b,0,c,3,3,7,0,1,0,1,0,1,1,0,,1,0,0,0,0,0
Allison,f,w,0,c,4,1,4,0,0,0,0,0,0,1,1,,1,0,0,0,0,0
Carrie,f,w,0,c,3,3,8,0,0,0,1,0,0,1,0,,0,0,0,0,1,1
Darnell,m,b,0,c,4,3,7,0,0,0,0,0,0,0,1,,1,0,0,0,0,0
Emily,f,w,0,c,4,3,7,0,1,0,1,1,1,0,0,,1,0,0,0,0,0
Keisha,f,b,0,c,4,3,6,0,0,0,1,0,0,1,0,,0,0,0,0,1,1
Laurie,f,w,0,c,3,3,9,0,1,0,1,1,1,1,0,,0,0,0,0,1,1
Tamika,f,b,0,c,4,4,8,0,0,0,0,1,1,1,0,,0,0,0,0,1,1
Jay,m,w,0,c,4,2,6,1,1,0,0,1,1,0,1,2,1,1,0,0,0,0
Latonya,f,b,0,c,4,2,5,0,1,0,0,0,1,0,1,2,1,1,0,0,0,0
Aisha,f,b,0,c,3,3,7,0,0,0,1,0,0,0,0,,1,0,0,0,0,0
Allison,f,w,0,c,4,3,6,0,0,0,0,0,0,0,0,,1,0,0,0,0,0
Jill,f,w,0,c,4,2,5,0,0,0,0,1,0,1,1,some,1,1,0,0,1,1
Lakisha,f,b,0,c,4,4,3,0,0,0,1,0,0,1,1,some,1,1,0,0,1,1
Latonya,f,b,0,c,4,5,7,0,0,1,1,0,1,1,1,some,1,1,0,0,1,1
Laurie,f,w,0,c,3,2,4,0,1,0,1,0,1,1,0,some,1,1,0,0,1,1
Sarah,f,w,0,c,2,2,3,0,1,0,1,0,1,0,0,,1,0,0,0,0,0
Tanisha,f,b,0,c,4,3,3,0,1,0,0,1,1,1,1,,1,0,0,0,0,0
Anne,f,w,0,c,4,5,8,0,1,0,1,1,1,1,0,,0,0,0,0,1,0
Latonya,f,b,0,c,4,2,7,0,0,0,0,1,0,1,0,,0,0,0,0,1,0
Meredith,f,w,0,c,0,2,5,0,0,0,0,0,0,1,0,,0,0,0,0,1,0
Tamika,f,b,0,c,4,4,7,0,1,0,0,1,1,1,0,,0,0,0,0,1,0
Brendan,m,w,0,c,4,4,12,0,1,0,0,1,1,1,1,some,0,1,0,0,1,0
Jamal,m,b,0,c,4,4,4,0,0,0,0,1,1,1,0,some,0,1,0,0,1,0
Matthew,m,w,0,c,2,5,19,0,0,0,1,0,0,1,1,some,0,1,0,0,1,0
Tremayne,m,b,0,c,4,2,5,0,0,0,0,1,0,1,1,some,0,1,0,0,1,0
Allison,f,w,0,c,4,2,6,1,1,1,1,1,1,0,1,,0,0,0,0,0,0
Latoya,f,b,0,c,4,3,3,0,0,0,1,0,0,1,1,,0,0,0,0,0,0
Neil,m,w,0,c,1,3,4,0,0,0,0,0,0,1,1,,0,0,0,0,0,0
Tyrone,m,b,0,c,3,3,6,0,1,0,0,1,1,1,0,,0,0,0,0,0,0
Brendan,m,w,0,c,4,3,6,0,1,0,1,1,1,0,0,some,0,1,0,0,0,0
Ebony,f,b,0,c,4,2,4,0,1,1,0,1,1,0,1,some,0,1,0,0,0,0
Sarah,f,w,0,c,1,3,4,0,0,0,0,0,0,1,1,some,0,1,0,0,0,0
Tanisha,f,b,0,c,4,3,3,0,0,0,1,0,0,1,1,some,0,1,0,0,0,0
Anne,f,w,0,c,4,2,6,0,0,0,0,1,0,1,0,,0,0,0,0,1,0
Brendan,m,w,0,c,2,3,5,0,1,0,0,1,1,0,1,,1,0,0,1,0,0
Ebony,f,b,0,c,4,4,20,0,1,0,0,1,1,1,1,,0,0,0,0,1,0
Hakim,m,b,0,c,2,3,6,0,1,0,0,1,1,1,0,,1,0,0,1,0,0
Kristen,f,w,0,c,4,4,11,0,1,0,0,1,1,1,0,,0,0,0,0,1,0
Tamika,f,b,0,c,4,2,6,0,0,0,0,1,0,1,0,,0,0,0,0,1,0
Carrie,f,w,0,c,4,4,6,0,0,0,0,0,0,1,0,5,1,1,0,0,1,0
Jermaine,m,b,0,c,3,3,6,0,1,1,0,0,1,0,0,some,0,1,0,0,0,0
Jill,f,w,0,c,4,4,8,0,1,0,0,1,1,1,0,5,1,1,0,0,1,0
Keisha,f,b,0,c,4,2,6,0,0,0,0,1,0,1,0,5,1,1,0,0,1,0
Latoya,f,b,0,c,4,5,8,0,1,0,1,1,1,1,0,5,1,1,0,0,1,0
Matthew,m,w,0,c,4,3,4,0,1,0,0,1,1,0,1,some,0,1,0,0,0,0
Carrie,f,w,1,c,4,3,3,0,1,0,0,1,1,1,1,,0,0,0,0,0,0
Kenya,f,b,1,c,4,2,2,1,1,0,1,1,1,0,1,,0,0,0,0,0,0
Aisha,f,b,0,c,4,3,6,0,0,0,1,0,0,0,0,,0,0,0,0,0,0
Laurie,f,w,0,c,4,3,5,0,1,0,0,1,1,1,0,,1,0,0,1,1,0
Sarah,f,w,0,c,4,4,2,0,0,0,1,0,0,1,1,,1,0,0,1,1,0
Sarah,f,w,0,c,4,2,6,1,0,0,0,0,0,0,1,,0,0,0,0,0,0
Tamika,f,b,0,c,4,2,3,0,0,0,0,1,0,1,0,,1,0,0,1,1,0
Tanisha,f,b,0,c,4,4,7,0,0,0,0,1,1,1,0,,1,0,0,1,1,0
Carrie,f,w,0,c,4,4,6,0,1,0,0,1,1,1,0,some,1,1,0,1,1,0
Latonya,f,b,0,c,4,4,6,0,1,0,0,1,1,1,0,some,1,1,0,1,1,0
Laurie,f,w,0,c,4,2,14,0,0,0,0,1,0,1,0,some,1,1,0,1,1,0
Tanisha,f,b,0,c,4,2,6,0,0,0,0,1,0,1,0,some,1,1,0,1,1,0
Anne,f,w,1,c,3,3,6,0,0,0,1,0,0,1,0,,1,0,0,0,0,0
Rasheed,m,b,0,c,2,2,5,0,0,0,0,0,0,0,0,,1,0,0,0,0,0
Jill,f,w,0,c,3,4,20,0,1,0,1,0,1,1,0,,1,0,0,0,1,0
Keisha,f,b,0,c,4,4,5,0,0,0,1,1,0,1,1,,1,0,0,0,1,0
Kristen,f,w,0,c,2,3,3,0,0,0,1,0,0,1,0,,1,0,0,0,1,0
Tanisha,f,b,0,c,3,3,15,0,0,0,0,1,1,1,0,,1,0,0,0,1,0
Allison,f,w,0,c,4,4,5,0,0,0,1,1,0,1,0,some,0,1,0,0,0,0
Emily,f,w,0,c,4,3,5,0,0,0,0,1,1,1,1,some,0,1,0,0,0,0
Lakisha,f,b,0,c,4,3,4,0,0,0,0,1,1,1,0,some,0,1,0,0,0,0
Latonya,f,b,0,c,3,4,5,0,0,0,0,1,0,1,0,some,0,1,0,0,0,0
Matthew,m,w,0,c,0,2,4,0,1,0,1,0,1,1,1,2,0,1,0,0,0,0
Tyrone,m,b,0,c,4,3,4,0,1,0,0,1,1,0,1,2,0,1,0,0,0,0
Kristen,f,w,0,c,2,3,3,0,1,0,1,1,0,1,0,,0,0,0,1,1,0
Latoya,f,b,0,c,3,4,10,0,0,0,0,1,0,1,0,,0,0,0,1,1,0
Laurie,f,w,0,c,3,3,5,0,1,0,0,1,1,1,0,,0,0,0,1,1,0
Tamika,f,b,0,c,3,3,5,0,0,0,0,1,1,1,0,,0,0,0,1,1,0
Emily,f,w,0,c,4,3,5,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
Keisha,f,b,0,c,4,3,6,0,0,0,1,0,0,0,0,,0,0,0,0,0,0
Laurie,f,w,0,c,3,3,16,0,0,0,0,1,1,1,0,some,0,1,0,0,0,0
Sarah,f,w,0,c,3,4,6,0,0,0,0,1,0,1,0,some,0,1,0,0,0,0
Tamika,f,b,0,c,4,4,8,0,1,0,1,0,1,1,1,some,0,1,0,0,0,0
Tanisha,f,b,0,c,3,3,8,0,0,0,1,0,1,1,0,some,0,1,0,0,0,0
Aisha,f,b,0,c,3,3,4,0,1,0,0,1,1,1,0,some,0,1,0,0,1,0
Kristen,f,w,0,c,3,3,3,0,1,1,0,1,1,1,0,some,0,1,0,0,1,0
Lakisha,f,b,0,c,3,4,4,0,0,0,0,1,0,1,0,some,0,1,0,0,1,0
Laurie,f,w,0,c,2,2,5,0,0,0,0,0,0,1,0,some,0,1,0,0,1,0
Aisha,f,b,0,c,3,3,6,0,0,0,1,0,0,1,0,,0,0,0,0,1,0
Allison,f,w,1,c,3,3,16,0,0,0,0,1,1,1,0,,0,0,0,0,1,0
Latoya,f,b,0,c,3,3,3,0,1,1,0,1,1,1,0,,0,0,0,0,1,0
Laurie,f,w,0,c,4,4,6,0,0,0,1,1,0,1,0,,0,0,0,0,1,0
Allison,f,w,0,c,4,4,11,0,0,0,1,0,0,1,0,,0,0,0,0,1,0
Anne,f,w,0,c,4,5,7,0,0,1,1,0,1,1,1,,0,0,0,0,1,0
Anne,f,w,0,c,4,3,6,0,1,0,0,0,1,0,1,some,0,1,0,0,0,0
Darnell,m,b,0,c,4,2,5,0,1,1,0,1,1,1,1,some,0,1,0,0,0,0
Keisha,f,b,0,c,3,4,2,0,0,0,0,1,1,1,0,,0,0,0,0,1,0
Latoya,f,b,0,c,4,4,4,0,0,0,1,1,0,1,0,,0,0,0,0,1,0
Tanisha,f,b,0,c,4,3,2,0,1,1,0,0,1,1,1,3,0,1,0,0,0,0
Todd,m,w,0,c,4,2,6,1,1,0,1,1,1,0,1,3,0,1,0,0,0,0
Ebony,f,b,0,c,3,3,3,0,1,1,0,1,1,1,0,,0,0,0,0,1,0
Emily,f,w,0,c,3,3,16,0,0,0,0,1,1,1,0,,0,0,0,0,1,0
Latonya,f,b,0,c,4,4,4,0,0,0,1,1,0,1,0,,0,0,0,0,1,0
Laurie,f,w,0,c,3,3,8,0,0,0,1,0,0,1,0,,0,0,0,0,1,0
Aisha,f,b,0,c,4,4,11,0,0,0,1,0,0,1,0,,0,0,0,0,1,0
Allison,f,w,0,c,4,5,7,0,0,1,1,0,1,1,0,,0,0,0,0,1,0
Jamal,m,b,0,c,2,2,6,0,1,1,1,0,1,0,0,,0,0,0,0,0,0
Jay,m,w,0,c,4,3,2,0,1,0,0,1,1,1,1,,0,0,0,0,0,0
Jill,f,w,0,c,4,4,4,0,0,0,1,1,0,1,0,,0,0,0,0,1,0
Latonya,f,b,0,c,3,4,4,0,0,0,0,1,1,1,0,,0,0,0,0,1,0
Allison,f,w,1,c,4,3,7,0,0,0,0,1,1,1,1,1,0,1,0,1,1,0
Anne,f,w,0,c,4,5,13,0,0,0,1,1,0,1,0,1,0,1,0,1,1,0
Ebony,f,b,0,c,4,3,6,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0
Kenya,f,b,0,c,3,3,5,0,1,0,0,1,1,1,0,1,0,1,0,1,1,0
Emily,f,w,1,c,4,1,6,0,0,0,1,1,0,0,1,,1,0,0,0,0,0
Geoffrey,m,w,1,c,4,3,6,0,0,0,1,0,1,1,1,,1,0,0,0,0,0
Kareem,m,b,1,c,3,2,8,0,0,0,1,0,0,0,1,,1,0,0,0,0,0
Kenya,f,b,1,c,3,3,11,0,0,0,0,1,1,1,1,,1,0,0,0,0,0
Kristen,f,w,0,c,4,4,14,0,0,0,1,1,1,1,0,3,0,1,0,0,0,0
Latonya,f,b,0,c,2,3,7,0,1,0,1,1,0,1,0,3,0,1,0,0,0,0
Meredith,f,w,0,c,2,2,6,0,0,0,0,0,0,1,0,3,0,1,0,0,0,0
Tanisha,f,b,0,c,4,3,8,1,0,0,1,1,1,1,0,3,0,1,0,0,0,0
Aisha,f,b,0,c,4,4,7,0,1,0,1,0,1,1,0,,0,0,0,0,1,0
Anne,f,w,0,c,4,3,5,1,0,0,1,1,1,1,0,,0,0,0,0,1,0
Brendan,m,w,0,c,3,2,8,0,0,0,1,0,0,0,1,2,0,1,0,0,0,0
Emily,f,w,0,c,4,3,4,0,0,0,1,0,0,1,0,,0,0,0,0,1,0
Jay,m,w,0,c,4,5,7,0,0,0,1,0,1,1,1,2,0,1,0,0,0,0
Keisha,f,b,0,c,2,1,3,0,0,0,1,0,0,1,0,,0,0,0,0,1,0
Latonya,f,b,1,c,3,2,8,0,0,0,1,0,0,0,1,2,0,1,0,0,0,0
Tamika,f,b,1,c,4,1,8,0,0,0,1,0,1,1,1,2,0,1,0,0,0,0
Aisha,f,b,0,b,4,4,14,0,1,0,0,1,0,1,1,3,0,1,0,0,0,0
Anne,f,w,0,b,4,5,26,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0
Brad,m,w,0,b,4,4,2,0,1,1,0,1,1,1,0,some,0,1,0,0,1,0
Carrie,f,w,0,b,4,4,8,0,0,0,0,0,0,1,0,3,0,1,0,0,0,0
Ebony,f,b,0,b,4,6,8,0,1,0,0,1,1,1,0,some,0,1,0,0,0,0
Emily,f,w,0,b,4,4,6,0,0,0,0,1,0,1,0,2,1,1,0,0,0,0
Geoffrey,m,w,0,b,4,6,18,0,1,0,0,0,0,1,0,5,1,1,0,1,0,0
Greg,m,w,0,b,4,4,6,0,0,0,0,1,0,1,0,some,0,1,0,0,1,0
Greg,m,w,0,b,4,4,2,0,1,1,0,1,1,1,0,some,0,1,0,0,0,0
Hakim,m,b,0,b,4,3,7,0,0,0,1,0,0,0,0,2,1,1,0,0,0,0
Hakim,m,b,0,b,4,5,26,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0
Jermaine,m,b,0,b,4,4,14,0,1,0,0,1,0,1,1,5,1,1,0,1,0,0
Jill,f,w,0,b,4,4,8,0,0,0,0,0,0,1,0,5,1,1,0,1,0,0
Jill,f,w,0,b,4,4,2,0,1,1,0,1,1,1,0,,0,0,0,0,0,0
Kareem,m,b,0,b,4,3,7,0,0,0,1,0,0,0,0,some,0,1,0,0,0,0
Keisha,f,b,0,b,4,6,8,0,1,0,0,1,1,1,0,,0,0,0,0,0,0
Kenya,f,b,0,b,4,6,8,0,1,0,0,1,1,1,0,some,0,1,0,0,1,0
Latoya,f,b,0,b,4,4,2,0,1,1,0,1,1,1,0,2,1,1,0,0,0,0
Latoya,f,b,0,b,4,4,14,0,1,0,0,1,0,1,1,3,0,1,0,0,0,0
Laurie,f,w,0,b,4,6,18,0,1,0,0,0,0,1,0,3,0,1,0,0,0,0
Matthew,m,w,0,b,4,4,6,0,0,0,0,1,0,1,0,some,0,1,0,0,0,0
Meredith,f,w,0,b,4,6,18,0,1,0,0,0,0,1,0,3,0,1,0,0,0,0
Sarah,f,w,0,b,4,4,6,0,0,0,0,1,0,1,0,,0,0,0,0,0,0
Tamika,f,b,0,b,4,3,7,0,0,0,1,0,0,0,0,,0,0,0,0,0,0
Todd,m,w,0,b,4,6,8,0,1,0,0,1,1,1,0,2,1,1,0,0,0,0
Tremayne,m,b,0,b,4,3,7,0,0,0,1,0,0,0,0,some,0,1,0,0,1,0
Tremayne,m,b,0,b,4,4,8,0,0,0,0,0,0,1,0,3,0,1,0,0,0,0
Tyrone,m,b,0,b,4,5,26,0,0,0,0,0,0,0,0,5,1,1,0,1,0,0
Ebony,f,b,0,b,2,4,16,0,0,0,1,0,1,1,1,,0,0,0,0,1,0
Emily,f,w,0,b,3,2,1,0,0,0,1,0,0,1,1,,0,0,0,0,1,0
Jill,f,w,0,b,3,5,26,1,1,0,1,1,1,1,1,,0,0,0,0,1,0
Lakisha,f,b,0,b,3,5,5,0,0,0,1,1,0,0,1,,0,0,0,0,1,0
Greg,m,w,0,b,2,3,8,1,0,0,1,0,0,0,0,some,0,1,0,0,0,0
Jay,m,w,0,b,4,4,10,1,0,1,1,0,1,1,0,some,0,1,0,0,0,0
Leroy,m,b,0,b,1,3,10,0,0,0,1,0,0,0,0,some,0,1,0,0,0,0
Rasheed,m,b,0,b,4,2,6,0,1,0,0,1,1,1,1,some,0,1,0,0,0,0
Aisha,f,b,0,b,4,6,8,0,1,0,0,1,1,1,0,,1,0,0,1,1,0
Kareem,m,b,0,b,4,4,6,0,0,0,0,1,0,1,0,,1,0,0,1,1,0
Matthew,m,w,0,b,4,4,2,0,1,1,0,1,1,1,0,,1,0,0,1,1,0
Meredith,f,w,0,b,4,3,7,0,0,0,1,0,0,0,0,,1,0,0,1,1,0
Greg,m,w,1,b,4,2,10,0,1,0,1,0,1,1,0,2,1,1,0,0,0,0
Jay,m,w,1,b,4,4,8,0,0,0,0,1,0,0,0,2,1,1,0,0,0,0
Kareem,m,b,1,b,4,6,8,0,1,0,0,0,1,0,0,2,1,1,0,0,0,0
Tamika,f,b,1,b,4,5,8,0,0,0,0,1,0,1,0,2,1,1,0,0,0,0
Anne,f,w,0,b,3,2,2,0,0,0,1,0,0,0,1,,0,0,0,0,1,0
Latoya,f,b,0,b,3,5,13,0,0,0,1,0,0,1,1,,0,0,0,0,1,0
Meredith,f,w,0,b,3,3,14,0,1,0,1,1,1,1,1,,0,0,0,0,1,0
Tanisha,f,b,0,b,2,5,18,0,1,0,1,0,1,0,0,,0,0,0,0,1,0
Greg,m,w,0,b,4,4,6,0,0,0,0,1,0,1,0,some,0,1,0,0,0,0
Jamal,m,b,0,b,4,6,8,0,1,0,0,1,1,1,0,some,0,1,0,0,0,0
Latoya,f,b,0,b,4,3,7,0,0,0,1,0,0,0,0,some,0,1,0,0,0,0
Neil,m,w,0,b,4,4,2,0,1,1,0,1,1,1,0,some,0,1,0,0,0,0
Allison,f,w,0,b,2,4,16,0,0,0,1,0,1,1,1,3,0,1,1,0,1,0
Ebony,f,b,0,b,3,5,13,0,0,0,1,0,1,1,1,3,0,1,1,0,1,0
Lakisha,f,b,0,b,3,3,13,0,1,0,1,1,1,1,1,3,0,1,1,0,1,0
Meredith,f,w,0,b,4,4,11,0,0,0,1,0,0,1,1,3,0,1,1,0,1,0
Brett,m,w,1,b,4,4,2,0,1,1,0,1,1,1,0,1,1,1,0,0,0,0
Ebony,f,b,1,b,4,4,6,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0
Neil,m,w,0,b,4,3,7,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0
Tremayne,m,b,1,b,4,6,8,0,1,0,0,1,1,1,0,1,1,1,0,0,0,0
Anne,f,w,0,b,4,6,8,0,1,0,0,0,1,0,0,some,0,1,0,0,0,0
Kareem,m,b,0,b,4,4,8,0,0,0,0,1,0,0,0,some,0,1,0,0,0,0
Kenya,f,b,0,b,4,2,10,0,1,0,1,0,1,1,0,some,0,1,0,0,0,0
Matthew,m,w,0,b,4,5,8,0,0,0,0,1,0,1,0,some,0,1,0,0,0,0
Jill,f,w,0,b,3,3,13,0,0,0,1,1,0,1,1,3,0,1,0,0,1,0
Kenya,f,b,0,b,4,4,11,0,0,0,1,0,0,1,1,3,0,1,0,0,1,0
Sarah,f,w,0,b,3,5,13,0,0,0,1,0,1,1,1,3,0,1,0,0,1,0
Tamika,f,b,0,b,2,4,16,0,0,0,1,0,1,1,1,3,0,1,0,0,1,0
Brad,m,w,0,b,4,3,7,0,0,0,1,0,0,0,0,some,1,1,0,0,0,0
Jermaine,m,b,0,b,4,4,2,0,1,1,0,1,1,1,0,some,1,1,0,0,0,0
Neil,m,w,0,b,4,6,8,0,1,0,0,1,1,1,0,some,1,1,0,0,0,0
Tamika,f,b,0,b,4,4,6,0,0,0,0,1,0,1,0,some,1,1,0,0,0,0
Lakisha,f,b,0,b,4,4,6,0,0,0,0,1,0,1,0,,0,0,0,0,0,0
Matthew,m,w,0,b,4,4,2,0,1,1,0,1,1,1,0,,0,0,0,0,0,0
Meredith,f,w,0,b,4,3,7,0,0,0,1,0,0,0,0,,0,0,0,0,0,0
Rasheed,m,b,0,b,4,6,8,0,1,0,0,1,1,1,0,,0,0,0,0,0,0
Anne,f,w,0,b,4,6,8,0,1,0,0,1,1,1,0,some,0,1,0,0,0,0
Rasheed,m,b,0,b,4,4,6,0,0,0,0,1,0,1,0,some,0,1,0,0,0,0
Sarah,f,w,0,b,4,3,7,0,0,0,1,0,0,0,0,some,0,1,0,0,0,0
Tremayne,m,b,0,b,4,4,2,0,1,1,0,1,1,1,0,some,0,1,0,0,0,0
Greg,m,w,0,b,4,6,8,0,1,0,0,1,1,1,0,some,0,1,0,0,1,0
Rasheed,m,b,0,b,4,3,7,0,0,0,1,0,0,0,0,some,0,1,0,0,1,0
Tanisha,f,b,1,b,4,4,2,0,1,1,0,1,1,1,0,some,0,1,0,0,1,0
Todd,m,w,0,b,4,4,6,0,0,0,0,1,0,1,0,some,0,1,0,0,1,0
Brett,m,w,0,b,4,6,20,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0
Leroy,m,b,0,b,4,5,26,0,0,0,0,1,0,0,0,5,0,1,0,0,0,0
Matthew,m,w,0,b,4,5,14,1,1,1,0,1,1,1,0,5,0,1,0,0,0,0
Tamika,f,b,0,b,4,5,10,0,1,0,0,0,0,1,0,5,0,1,0,0,0,0
Aisha,f,b,0,c,3,4,6,0,0,0,0,1,0,1,0,,0,0,0,0,1,0
Allison,f,w,0,c,2,2,6,0,0,0,0,0,0,1,0,,0,0,0,0,1,0
Sarah,f,w,0,c,3,3,6,0,1,0,0,1,1,1,0,,0,0,0,0,1,0
Tamika,f,b,0,c,3,3,6,0,1,1,0,1,1,1,0,,0,0,0,0,1,0
Allison,f,w,0,c,4,3,11,0,0,0,0,1,1,1,0,,1,0,0,0,1,0
Allison,f,w,0,c,4,3,5,0,1,0,0,1,1,0,0,some,1,1,0,0,0,0
Anne,f,w,0,c,3,2,10,0,0,0,1,0,0,1,0,,1,0,0,0,1,0
Ebony,f,b,0,c,4,1,12,0,0,0,0,1,0,1,0,,1,0,0,0,1,0
Lakisha,f,b,0,c,3,3,9,0,1,0,0,1,1,1,0,,1,0,0,0,1,0
Latonya,f,b,0,c,4,3,5,0,1,0,0,1,1,0,1,some,1,1,0,0,0,0
Kristen,f,w,0,c,4,1,4,0,0,0,0,1,0,1,0,3,0,1,0,0,0,0
Sarah,f,w,0,c,3,4,4,0,1,0,1,1,1,1,1,3,0,1,0,0,0,0
Tamika,f,b,0,c,4,2,4,0,0,0,1,0,0,1,0,3,0,1,0,0,0,0
Tanisha,f,b,0,c,3,3,4,0,1,1,0,1,1,1,0,3,0,1,0,0,0,0
Jill,f,w,0,c,4,4,5,0,1,0,1,0,1,1,1,3,0,1,0,1,0,1
Latoya,f,b,0,c,4,4,8,0,0,0,0,1,1,1,0,3,0,1,0,1,0,1
Kristen,f,w,1,c,4,2,6,1,1,0,0,1,1,0,1,2,0,1,0,0,0,0
